time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1357847305.97242093,-40714.01599618,0.00000000,-nan,0.00000000,-40727.70149319,0.000000,0.000000
1357847306.07251000,-40714.06615823,0.00000000,-nan,0.00000000,-40727.81056032,0.000000,0.000000
1357847306.17260194,-40714.11624826,0.00000000,-nan,0.00000000,-40727.89100553,0.000000,0.000000
1357847306.27269506,-40714.16634388,0.00000000,-nan,0.00000000,-40727.99273586,0.000000,0.000000
1357847306.37278605,-40714.21647007,0.00000000,-nan,0.00000000,-40728.10142573,0.000000,0.000000
1357847306.47287011,-40714.26656452,0.00000000,-nan,0.00000000,-40728.19281994,0.000000,0.000000
1357847306.57294893,-40714.31665415,0.00000000,-nan,0.00000000,-40728.29166124,0.000000,0.000000
1357847306.67303896,-40714.36678309,0.00000000,-nan,0.00000000,-40728.40288636,0.000000,0.000000
1357847306.77313089,-40714.41690545,0.00000000,-nan,0.00000000,-40728.50128955,0.000000,0.000000
1357847306.87322211,-40714.46703387,0.00000000,-nan,0.00000000,-40728.60324798,0.000000,0.000000
1357847306.97497392,-40714.51715494,0.00000000,-nan,0.00000000,-40728.70141721,0.000000,0.000000
1357847307.07837200,-40714.56727530,0.00000000,-nan,0.00000000,-40728.80145716,0.000000,0.000000
1357847307.17845607,-40714.61739502,0.00000000,-nan,0.00000000,-40728.90151715,0.000000,0.000000
1357847307.27854800,-40714.66751876,0.00000000,-nan,0.00000000,-40729.00290798,0.000000,0.000000
1357847307.37863994,-40714.71763639,0.00000000,-nan,0.00000000,-40729.10139564,0.000000,0.000000
1357847307.47873211,-40714.76775413,0.00000000,-nan,0.00000000,-40729.20166434,0.000000,0.000000
1357847307.57881594,-40714.81787557,0.00000000,-nan,0.00000000,-40729.30297126,0.000000,0.000000
1357847307.67890406,-40714.86802503,0.00000000,-nan,0.00000000,-40729.41136744,0.000000,0.000000
1357847307.77899599,-40714.91817367,0.00000000,-nan,0.00000000,-40729.51142834,0.000000,0.000000
1357847307.87908697,-40714.96828586,0.00000000,-nan,0.00000000,-40729.60104438,0.000000,0.000000
1357847307.97917199,-40715.01839720,0.00000000,-nan,0.00000000,-40729.70101982,0.000000,0.000000
1357847308.07926393,-40715.06851438,0.00000000,-nan,0.00000000,-40729.80296661,0.000000,0.000000
1357847308.17934203,-40715.11862607,0.00000000,-nan,0.00000000,-40729.90157513,0.000000,0.000000
1357847308.27943206,-40715.16874162,0.00000000,-nan,0.00000000,-40730.00294416,0.000000,0.000000
1357847308.37952399,-40715.21885138,0.00000000,-nan,0.00000000,-40730.10145067,0.000000,0.000000
1357847308.47961497,-40715.26896116,0.00000000,-nan,0.00000000,-40730.20167325,0.000000,0.000000
1357847308.57970691,-40715.31907436,0.00000000,-nan,0.00000000,-40730.30292101,0.000000,0.000000
1357847308.67978692,-40715.36918056,0.00000000,-nan,0.00000000,-40730.40104048,0.000000,0.000000
1357847308.78208303,-40715.41928627,0.00000000,-nan,0.00000000,-40730.50110521,0.000000,0.000000
1357847308.88217497,-40715.46942513,0.00000000,-nan,0.00000000,-40730.61136152,0.000000,0.000000
1357847308.98226595,-40715.51952937,0.00000000,-nan,0.00000000,-40730.70111437,0.000000,0.000000
1357847309.08235788,-40715.56963854,0.00000000,-nan,0.00000000,-40730.80282525,0.000000,0.000000
1357847309.18244100,-40715.61974239,0.00000000,-nan,0.00000000,-40730.90141632,0.000000,0.000000
1357847309.28253388,-40715.66984438,0.00000000,-nan,0.00000000,-40731.00105455,0.000000,0.000000
1357847309.38261604,-40715.71994624,0.00000000,-nan,0.00000000,-40731.10121601,0.000000,0.000000
1357847309.48270702,-40715.77004784,0.00000000,-nan,0.00000000,-40731.20134049,0.000000,0.000000
1357847309.58279896,-40715.82014908,0.00000000,-nan,0.00000000,-40731.30143367,0.000000,0.000000
1357847309.68289089,-40715.87025012,0.00000000,-nan,0.00000000,-40731.40157304,0.000000,0.000000
1357847309.78296995,-40715.92034868,0.00000000,-nan,0.00000000,-40731.50099946,0.000000,0.000000
1357847309.88306189,-40715.97048617,0.00000000,-nan,0.00000000,-40731.61338537,0.000000,0.000000
1357847309.98315406,-40716.02058455,0.00000000,-nan,0.00000000,-40731.70137692,0.000000,0.000000
1357847310.08324504,-40716.07071483,0.00000000,-nan,0.00000000,-40731.81162339,0.000000,0.000000
1357847310.18332911,-40716.12084280,0.00000000,-nan,0.00000000,-40731.91115300,0.000000,0.000000
1357847310.28342199,-40716.17097508,0.00000000,-nan,0.00000000,-40732.01277486,0.000000,0.000000
1357847310.38349700,-40716.22110144,0.00000000,-nan,0.00000000,-40732.11115848,0.000000,0.000000
1357847310.48745894,-40716.27123096,0.00000000,-nan,0.00000000,-40732.21241835,0.000000,0.000000
1357847310.58755112,-40716.32135518,0.00000000,-nan,0.00000000,-40732.31097974,0.000000,0.000000
1357847310.68764305,-40716.37151058,0.00000000,-nan,0.00000000,-40732.42123723,0.000000,0.000000
1357847310.78773499,-40716.42166520,0.00000000,-nan,0.00000000,-40732.52130004,0.000000,0.000000
1357847310.88781810,-40716.47179379,0.00000000,-nan,0.00000000,-40732.61320084,0.000000,0.000000
1357847310.98791003,-40716.52191609,0.00000000,-nan,0.00000000,-40732.71141761,0.000000,0.000000
1357847311.08800101,-40716.57203815,0.00000000,-nan,0.00000000,-40732.81158559,0.000000,0.000000
1357847311.18808794,-40716.62219009,0.00000000,-nan,0.00000000,-40732.92157170,0.000000,0.000000
1357847311.28818107,-40716.67234487,0.00000000,-nan,0.00000000,-40733.02280198,0.000000,0.000000
1357847311.38825703,-40716.72249370,0.00000000,-nan,0.00000000,-40733.12116284,0.000000,0.000000
1357847311.48834896,-40716.77261193,0.00000000,-nan,0.00000000,-40733.21138917,0.000000,0.000000
1357847311.58844090,-40716.82273047,0.00000000,-nan,0.00000000,-40733.31172972,0.000000,0.000000
1357847311.68853211,-40716.87288482,0.00000000,-nan,0.00000000,-40733.42382230,0.000000,0.000000
1357847311.78862095,-40716.92303134,0.00000000,-nan,0.00000000,-40733.52152975,0.000000,0.000000
1357847311.88870692,-40716.97317534,0.00000000,-nan,0.00000000,-40733.62098358,0.000000,0.000000
1357847311.98878694,-40717.02331886,0.00000000,-nan,0.00000000,-40733.72110976,0.000000,0.000000
1357847312.08887911,-40717.07346254,0.00000000,-nan,0.00000000,-40733.82145047,0.000000,0.000000
1357847312.19394708,-40717.12357968,0.00000000,-nan,0.00000000,-40733.91282357,0.000000,0.000000
1357847312.29403996,-40717.17369245,0.00000000,-nan,0.00000000,-40734.01158176,0.000000,0.000000
1357847312.39412093,-40717.22380250,0.00000000,-nan,0.00000000,-40734.11088923,0.000000,0.000000
1357847312.49421310,-40717.27394162,0.00000000,-nan,0.00000000,-40734.22096445,0.000000,0.000000
1357847312.59430408,-40717.32408526,0.00000000,-nan,0.00000000,-40734.32277912,0.000000,0.000000
1357847312.69439602,-40717.37422819,0.00000000,-nan,0.00000000,-40734.42282449,0.000000,0.000000
1357847312.79448509,-40717.42436877,0.00000000,-nan,0.00000000,-40734.52230800,0.000000,0.000000
1357847312.89457607,-40717.47453446,0.00000000,-nan,0.00000000,-40734.63119856,0.000000,0.000000
1357847312.99465108,-40717.52467113,0.00000000,-nan,0.00000000,-40734.72154988,0.000000,0.000000
1357847313.09474301,-40717.57481122,0.00000000,-nan,0.00000000,-40734.82300209,0.000000,0.000000
1357847313.19483399,-40717.62494512,0.00000000,-nan,0.00000000,-40734.92114031,0.000000,0.000000
1357847313.29492688,-40717.67508323,0.00000000,-nan,0.00000000,-40735.02287023,0.000000,0.000000
1357847313.39500904,-40717.72521608,0.00000000,-nan,0.00000000,-40735.12131437,0.000000,0.000000
1357847313.49510002,-40717.77535036,0.00000000,-nan,0.00000000,-40735.22207926,0.000000,0.000000
1357847313.59518409,-40717.82548183,0.00000000,-nan,0.00000000,-40735.32136398,0.000000,0.000000
1357847313.69527602,-40717.87561189,0.00000000,-nan,0.00000000,-40735.42113270,0.000000,0.000000
1357847313.79536700,-40717.92574181,0.00000000,-nan,0.00000000,-40735.52134474,0.000000,0.000000
1357847313.89932990,-40717.97590332,0.00000000,-nan,0.00000000,-40735.63275406,0.000000,0.000000
1357847313.99940991,-40718.02605971,0.00000000,-nan,0.00000000,-40735.73126694,0.000000,0.000000
1357847314.09950209,-40718.07621546,0.00000000,-nan,0.00000000,-40735.83135023,0.000000,0.000000
1357847314.19959211,-40718.12637237,0.00000000,-nan,0.00000000,-40735.93207636,0.000000,0.000000
1357847314.29968500,-40718.17652590,0.00000000,-nan,0.00000000,-40736.03118346,0.000000,0.000000
1357847314.39977002,-40718.22667856,0.00000000,-nan,0.00000000,-40736.13117690,0.000000,0.000000
1357847314.49986196,-40718.27683506,0.00000000,-nan,0.00000000,-40736.23286132,0.000000,0.000000
1357847314.59993792,-40718.32695837,0.00000000,-nan,0.00000000,-40736.32122718,0.000000,0.000000
1357847314.70003009,-40718.37710912,0.00000000,-nan,0.00000000,-40736.43137980,0.000000,0.000000
1357847314.80012107,-40718.42725882,0.00000000,-nan,0.00000000,-40736.53130163,0.000000,0.000000
1357847314.90021396,-40718.47740818,0.00000000,-nan,0.00000000,-40736.63147478,0.000000,0.000000
1357847315.00029492,-40718.52755551,0.00000000,-nan,0.00000000,-40736.73103713,0.000000,0.000000
1357847315.10038209,-40718.57770704,0.00000000,-nan,0.00000000,-40736.83286436,0.000000,0.000000
1357847315.20046711,-40718.62785329,0.00000000,-nan,0.00000000,-40736.93123468,0.000000,0.000000
1357847315.30055904,-40718.67797390,0.00000000,-nan,0.00000000,-40737.02211452,0.000000,0.000000
1357847315.40065098,-40718.72809629,0.00000000,-nan,0.00000000,-40737.12301311,0.000000,0.000000
1357847315.50074291,-40718.77821616,0.00000000,-nan,0.00000000,-40737.22232890,0.000000,0.000000
1357847315.60525107,-40718.82838675,0.00000000,-nan,0.00000000,-40737.34133631,0.000000,0.000000
1357847315.70534205,-40718.87855732,0.00000000,-nan,0.00000000,-40737.44166808,0.000000,0.000000
1357847315.80543399,-40718.92872588,0.00000000,-nan,0.00000000,-40737.54125983,0.000000,0.000000
1357847315.90552592,-40718.97886724,0.00000000,-nan,0.00000000,-40737.63145603,0.000000,0.000000
1357847316.00560999,-40719.02900817,0.00000000,-nan,0.00000000,-40737.73157448,0.000000,0.000000
1357847316.10569692,-40719.07917484,0.00000000,-nan,0.00000000,-40737.84150898,0.000000,0.000000
1357847316.20578003,-40719.12934049,0.00000000,-nan,0.00000000,-40737.94145896,0.000000,0.000000
1357847316.30587196,-40719.17947743,0.00000000,-nan,0.00000000,-40738.03096814,0.000000,0.000000
1357847316.40596390,-40719.22961872,0.00000000,-nan,0.00000000,-40738.13288501,0.000000,0.000000
1357847316.50605607,-40719.27975539,0.00000000,-nan,0.00000000,-40738.23141431,0.000000,0.000000
1357847316.60613608,-40719.32989155,0.00000000,-nan,0.00000000,-40738.33149769,0.000000,0.000000
1357847316.70622802,-40719.38002743,0.00000000,-nan,0.00000000,-40738.43166177,0.000000,0.000000
1357847316.80630708,-40719.43016100,0.00000000,-nan,0.00000000,-40738.53105010,0.000000,0.000000
1357847316.90639806,-40719.48027282,0.00000000,-nan,0.00000000,-40738.62299020,0.000000,0.000000
1357847317.00648999,-40719.53043126,0.00000000,-nan,0.00000000,-40738.74111304,0.000000,0.000000
1357847317.10658002,-40719.58054308,0.00000000,-nan,0.00000000,-40738.82347932,0.000000,0.000000
1357847317.20666409,-40719.63070013,0.00000000,-nan,0.00000000,-40738.94116587,0.000000,0.000000
1357847317.30675697,-40719.68088643,0.00000000,-nan,0.00000000,-40739.05280014,0.000000,0.000000
1357847317.40684891,-40719.73104293,0.00000000,-nan,0.00000000,-40739.14160622,0.000000,0.000000
1357847317.50693989,-40719.78120207,0.00000000,-nan,0.00000000,-40739.24294862,0.000000,0.000000
1357847317.60702395,-40719.83135796,0.00000000,-nan,0.00000000,-40739.34199959,0.000000,0.000000
1357847317.70766902,-40719.88151542,0.00000000,-nan,0.00000000,-40739.44292273,0.000000,0.000000
1357847317.80774689,-40719.93166755,0.00000000,-nan,0.00000000,-40739.54115281,0.000000,0.000000
1357847317.90783906,-40719.98182311,0.00000000,-nan,0.00000000,-40739.64280175,0.000000,0.000000
1357847318.00793004,-40720.03197393,0.00000000,-nan,0.00000000,-40739.74124498,0.000000,0.000000
1357847318.10802197,-40720.08212337,0.00000000,-nan,0.00000000,-40739.84100464,0.000000,0.000000
1357847318.20810509,-40720.13227272,0.00000000,-nan,0.00000000,-40739.94126452,0.000000,0.000000
1357847318.30819798,-40720.18242107,0.00000000,-nan,0.00000000,-40740.04116678,0.000000,0.000000
1357847318.40827608,-40720.23257356,0.00000000,-nan,0.00000000,-40740.14311268,0.000000,0.000000
1357847318.50836802,-40720.28272066,0.00000000,-nan,0.00000000,-40740.24126592,0.000000,0.000000
1357847318.60845900,-40720.33284285,0.00000000,-nan,0.00000000,-40740.33159734,0.000000,0.000000
1357847318.70855093,-40720.38296367,0.00000000,-nan,0.00000000,-40740.43129190,0.000000,0.000000
1357847318.80863404,-40720.43308310,0.00000000,-nan,0.00000000,-40740.53097595,0.000000,0.000000
1357847318.90872598,-40720.48320207,0.00000000,-nan,0.00000000,-40740.63102888,0.000000,0.000000
1357847319.00881791,-40720.53332249,0.00000000,-nan,0.00000000,-40740.73184971,0.000000,0.000000
1357847319.10891008,-40720.58344125,0.00000000,-nan,0.00000000,-40740.83142260,0.000000,0.000000
1357847319.20899200,-40720.63355922,0.00000000,-nan,0.00000000,-40740.93133529,0.000000,0.000000
1357847319.30908489,-40720.68367749,0.00000000,-nan,0.00000000,-40741.03169542,0.000000,0.000000
1357847319.41303611,-40720.73379456,0.00000000,-nan,0.00000000,-40741.13144160,0.000000,0.000000
1357847319.51312804,-40720.78393507,0.00000000,-nan,0.00000000,-40741.24126437,0.000000,0.000000
1357847319.61321902,-40720.83407469,0.00000000,-nan,0.00000000,-40741.34117813,0.000000,0.000000
1357847319.71331096,-40720.88421440,0.00000000,-nan,0.00000000,-40741.44149498,0.000000,0.000000
1357847319.81339002,-40720.93435311,0.00000000,-nan,0.00000000,-40741.54136292,0.000000,0.000000
1357847319.91348195,-40720.98449506,0.00000000,-nan,0.00000000,-40741.64297955,0.000000,0.000000
1357847320.01356506,-40721.03463369,0.00000000,-nan,0.00000000,-40741.74188874,0.000000,0.000000
1357847320.11365604,-40721.08474591,0.00000000,-nan,0.00000000,-40741.83120362,0.000000,0.000000
1357847320.21374798,-40721.13485797,0.00000000,-nan,0.00000000,-40741.93136343,0.000000,0.000000
1357847320.31383491,-40721.18501666,0.00000000,-nan,0.00000000,-40742.05103145,0.000000,0.000000
1357847320.41391897,-40721.23512782,0.00000000,-nan,0.00000000,-40742.13148213,0.000000,0.000000
1357847320.51401091,-40721.28523870,0.00000000,-nan,0.00000000,-40742.23158403,0.000000,0.000000
1357847320.61410308,-40721.33535031,0.00000000,-nan,0.00000000,-40742.33211578,0.000000,0.000000
1357847320.71419406,-40721.38548285,0.00000000,-nan,0.00000000,-40742.44115138,0.000000,0.000000
1357847320.81428194,-40721.43561878,0.00000000,-nan,0.00000000,-40742.54284510,0.000000,0.000000
1357847320.91436410,-40721.48572763,0.00000000,-nan,0.00000000,-40742.63166189,0.000000,0.000000
1357847321.01444793,-40721.53583668,0.00000000,-nan,0.00000000,-40742.73196536,0.000000,0.000000
1357847321.11951590,-40721.58596798,0.00000000,-nan,0.00000000,-40742.84163799,0.000000,0.000000
1357847321.21960807,-40721.63609850,0.00000000,-nan,0.00000000,-40742.94157043,0.000000,0.000000
1357847321.31970096,-40721.68623139,0.00000000,-nan,0.00000000,-40743.04284231,0.000000,0.000000
1357847321.41978407,-40721.73636396,0.00000000,-nan,0.00000000,-40743.14297038,0.000000,0.000000
1357847321.51987600,-40721.78651527,0.00000000,-nan,0.00000000,-40743.25127873,0.000000,0.000000
1357847321.61996698,-40721.83666671,0.00000000,-nan,0.00000000,-40743.35163322,0.000000,0.000000
1357847321.72005892,-40721.88681642,0.00000000,-nan,0.00000000,-40743.45118874,0.000000,0.000000
1357847321.82014608,-40721.93705003,0.00000000,-nan,0.00000000,-40743.58773861,0.000000,0.000000
1357847321.92023802,-40721.98717883,0.00000000,-nan,0.00000000,-40743.64281790,0.000000,0.000000
1357847322.02032089,-40722.03730331,0.00000000,-nan,0.00000000,-40743.74120609,0.000000,0.000000
1357847322.12040901,-40722.08742861,0.00000000,-nan,0.00000000,-40743.84180624,0.000000,0.000000
1357847322.22049999,-40722.13755275,0.00000000,-nan,0.00000000,-40743.94155534,0.000000,0.000000
1357847322.32059312,-40722.18767928,0.00000000,-nan,0.00000000,-40744.04284746,0.000000,0.000000
1357847322.42067409,-40722.23780285,0.00000000,-nan,0.00000000,-40744.14180048,0.000000,0.000000
1357847322.52076602,-40722.28794695,0.00000000,-nan,0.00000000,-40744.25106293,0.000000,0.000000
1357847322.62084389,-40722.33809077,0.00000000,-nan,0.00000000,-40744.35122684,0.000000,0.000000
1357847322.72093511,-40722.38823363,0.00000000,-nan,0.00000000,-40744.45109531,0.000000,0.000000
1357847322.82655692,-40722.43837623,0.00000000,-nan,0.00000000,-40744.55126355,0.000000,0.000000
1357847322.92664909,-40722.48852129,0.00000000,-nan,0.00000000,-40744.65263783,0.000000,0.000000
1357847323.02673197,-40722.53866613,0.00000000,-nan,0.00000000,-40744.75282766,0.000000,0.000000
1357847323.12681794,-40722.58880731,0.00000000,-nan,0.00000000,-40744.85149396,0.000000,0.000000
1357847323.22691011,-40722.63894801,0.00000000,-nan,0.00000000,-40744.95155523,0.000000,0.000000
1357847323.32700300,-40722.68908826,0.00000000,-nan,0.00000000,-40745.05164283,0.000000,0.000000
1357847323.42709303,-40722.73925034,0.00000000,-nan,0.00000000,-40745.16169886,0.000000,0.000000
1357847323.52718306,-40722.78938890,0.00000000,-nan,0.00000000,-40745.25146570,0.000000,0.000000
1357847323.62725997,-40722.83953026,0.00000000,-nan,0.00000000,-40745.35299848,0.000000,0.000000
1357847323.72735190,-40722.88969292,0.00000000,-nan,0.00000000,-40745.46289286,0.000000,0.000000
1357847323.82744408,-40722.93985623,0.00000000,-nan,0.00000000,-40745.56350829,0.000000,0.000000
1357847323.92753601,-40722.98999510,0.00000000,-nan,0.00000000,-40745.65276312,0.000000,0.000000
1357847324.02762008,-40723.04013014,0.00000000,-nan,0.00000000,-40745.75130276,0.000000,0.000000
1357847324.12771201,-40723.09026500,0.00000000,-nan,0.00000000,-40745.85149162,0.000000,0.000000
1357847324.22778797,-40723.14039921,0.00000000,-nan,0.00000000,-40745.95146314,0.000000,0.000000
1357847324.32788110,-40723.19053489,0.00000000,-nan,0.00000000,-40746.05240724,0.000000,0.000000
1357847324.42797303,-40723.24074300,0.00000000,-nan,0.00000000,-40746.18584955,0.000000,0.000000
1357847324.53359509,-40723.29089746,0.00000000,-nan,0.00000000,-40746.26163880,0.000000,0.000000
1357847324.63367796,-40723.34106215,0.00000000,-nan,0.00000000,-40746.36665595,0.000000,0.000000
1357847324.73376989,-40723.39121459,0.00000000,-nan,0.00000000,-40746.46133780,0.000000,0.000000
1357847324.83386207,-40723.44140037,0.00000000,-nan,0.00000000,-40746.57704173,0.000000,0.000000
1357847324.93395400,-40723.49153237,0.00000000,-nan,0.00000000,-40746.65251729,0.000000,0.000000
